Id,SalePrice
2736,162988.7286011754
2737,162963.28370795742
2738,162972.81243902317
2739,163006.04500358744
2740,163011.5421102275
2741,163022.17340261448
2742,163018.82692233266
2743,163016.98542673938
2744,162996.56386210714
2745,163037.80594194584
2746,163003.49286949108
2747,163010.44163784155
2748,163006.2986754548
2749,162977.36238133468
2750,162994.43126387024
2751,162990.2169924563
2752,163022.5330056475
2753,162997.4182313814
2754,163020.5859883739
2755,162981.46401707784
2756,163024.6111543086
2757,162979.51904001905
2758,163014.36462823124
2759,162971.34500628195
2760,163006.61404104315
2761,162995.33604833682
2762,163010.01183819136
2763,163013.62343669412
2764,163034.8517820631
2765,163037.1828308374
2766,162993.99751504272
2767,162993.95707876165
2768,162984.52021802438
2769,163005.0932730249
2770,162965.22546337065
2771,162971.34303280897
2772,162976.33486833933
2773,163035.8353676498
2774,162966.36588210968
2775,162992.10413547893
2776,162992.0020873826
2777,162990.48875509945
2778,162986.290055924
2779,163013.06918485227
2780,162970.38953114155
2781,162955.49066844268
2782,162972.65334612093
2783,162978.2228057777
2784,162969.64023474813
2785,163011.77631802345
2786,162969.93614253783
2787,162984.24872566797
2788,162983.4575182323
2789,162982.19975605726
2790,162996.989047374
2791,162962.3152266289
2792,163013.0003318646
2793,163003.04635125073
2794,162995.33156006056
2795,162990.96150532857
2796,162973.32446604164
2797,162980.59052633855
2798,162988.97847854358
2799,163012.76736360876
2800,162993.64746195255
2801,162987.11501978245
2802,162977.2559216867
2803,162980.30997749686
2804,163010.05780691333
2805,162970.13429505308
2806,162980.26355035388
2807,163057.0299421815
2808,163005.03020294104
2809,163002.03695768418
2810,163001.02515310276
2811,162999.49196566764
2812,163020.69906952826
2813,163030.2208787309
2814,163016.753659036
2815,163000.6666985101
2816,163032.15335361683
2817,163025.92566733202
2818,163041.64954126667
2819,163112.78254713325
2820,162998.16509489613
2821,162993.14142786854
2822,163014.60846713468
2823,163021.67258912858
2824,163032.68812722215
2825,163035.11518972268
2826,163024.71746332297
2827,162975.82988504673
2828,163109.3188390652
2829,163085.4390217224
2830,163152.28991770188
2831,163160.92318002976
2832,163148.6374949654
2833,163144.48562552282
2834,163163.93934496597
2835,163162.322547039
2836,163174.31797927245
2837,163039.51275216183
2838,163079.75987402108
2839,163161.35234459446
2840,163106.21221437267
2841,163168.8786725225
2842,163165.42268909846
2843,163051.6420861597
2844,163010.69878669904
2845,162988.80883645525
2846,163174.34099490524
2847,163127.4590974257
2848,163109.23290387902
2849,163146.27212846326
2850,163181.09121013107
2851,163128.39537469178
2852,163147.61379653082
2853,163153.25954636562
2854,163137.93211599803
2855,163151.3067768885
2856,163157.26502353715
2857,163157.88376135775
2858,163134.0651119271
2859,163023.38681273046
2860,163046.0150863759
2861,163012.79395900073
2862,163123.8162996531
2863,163086.4866679925
2864,163129.837807818
2865,163083.35741536826
2866,163095.92330176642
2867,163016.92291225563
2868,162994.0696794302
2869,162993.36896263948
2870,163000.4680207461
2871,162981.29096852042
2872,162973.60698992875
2873,163006.19260418758
2874,162996.0123746246
2875,162987.56831562583
2876,163016.4137166697
2877,162996.48225399756
2878,163009.07620776747
2879,162998.43902042694
2880,162978.30418626842
2881,163002.68617925496
2882,163012.55489138138
2883,163025.00200004218
2884,163036.2397151199
2885,163021.83955192385
2886,163054.0771317035
2887,162961.9595468086
2888,162993.6865012241
2889,162984.02751115683
2890,162970.59052985843
2891,162995.42630412686
2892,162985.9962655558
2893,163003.520191903
2894,163005.77612151112
2895,163108.45479374102
2896,163112.52717896723
2897,163060.2324706717
2898,162989.4387779077
2899,163126.04175767308
2900,163017.27305953557
2901,163031.53313504037
2902,163115.65375951346
2903,163147.17558892138
2904,163141.91464416892
2905,162995.7887596984
2906,163064.61813348744
2907,163050.07845453444
2908,163017.4096781855
2909,162988.73414305196
2910,163010.1741213049
2911,162987.84134890026
2912,163046.9738161636
2913,162984.3531769677
2914,162983.3510902152
2915,162989.99392412565
2916,162984.49454676997
2917,162994.71969235677
2918,163041.84776542473
2919,163085.81500502877
